epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,2057.38,1.3354,1.43076,1.22487,0.32017,0.50797,0.39269,0.19414,1.32002,1.42406,1.27515,0.0008812,0.0008812,0.0008812
14,2194.08,1.33643,1.41621,1.22241,0.35349,0.49315,0.37726,0.21678,1.29938,1.54581,1.23953,0.0008713,0.0008713,0.0008713
15,2331.12,1.31639,1.37258,1.2159,0.43147,0.41669,0.30135,0.11192,1.70758,1.66764,1.50341,0.0008614,0.0008614,0.0008614
16,2468,1.28184,1.35444,1.19435,0.30825,0.55571,0.36809,0.23083,1.21146,1.33076,1.18821,0.0008515,0.0008515,0.0008515
17,2625.82,1.30249,1.3342,1.22092,0.46029,0.49957,0.36659,0.19099,1.39271,1.38645,1.30105,0.0008416,0.0008416,0.0008416
18,2775.55,1.29911,1.34043,1.21572,0.32058,0.49787,0.36741,0.24752,1.17086,1.32763,1.18329,0.0008317,0.0008317,0.0008317
19,2920.16,1.27396,1.29756,1.19358,0.26703,0.43353,0.29528,0.17993,1.27959,1.48533,1.25558,0.0008218,0.0008218,0.0008218
20,3055.54,1.26701,1.28496,1.19221,0.29491,0.48468,0.33555,0.20397,1.25071,1.39214,1.22147,0.0008119,0.0008119,0.0008119
21,3191.29,1.25393,1.29431,1.18875,0.31078,0.4656,0.32259,0.11925,1.7705,1.4235,1.62276,0.000802,0.000802,0.000802
22,3334.98,1.2863,1.28198,1.20159,0.27558,0.50773,0.3125,0.19075,1.22262,1.37106,1.22282,0.0007921,0.0007921,0.0007921
23,3495.17,1.32862,1.29777,1.22962,0.52679,0.45639,0.39766,0.20823,1.32159,1.44233,1.28005,0.0007822,0.0007822,0.0007822
24,3641.3,1.27056,1.26845,1.20226,0.47213,0.39889,0.3313,0.20375,1.29455,1.46151,1.23893,0.0007723,0.0007723,0.0007723
25,3776.95,1.24393,1.24288,1.1839,0.23256,0.50946,0.3308,0.20408,1.25653,1.37355,1.23661,0.0007624,0.0007624,0.0007624
26,3912.56,1.23956,1.23825,1.17965,0.27196,0.46385,0.32183,0.19691,1.29659,1.35091,1.24225,0.0007525,0.0007525,0.0007525
27,4050.78,1.23981,1.21885,1.18351,0.48543,0.38614,0.30958,0.18404,1.27579,1.3351,1.2272,0.0007426,0.0007426,0.0007426
28,4205.2,1.22183,1.20954,1.17329,0.43214,0.54726,0.44497,0.29414,1.17275,1.26473,1.17386,0.0007327,0.0007327,0.0007327
29,4354.75,1.23442,1.20758,1.17549,0.48238,0.5387,0.50266,0.33351,1.09935,1.15967,1.14103,0.0007228,0.0007228,0.0007228
30,4498.1,1.24021,1.18734,1.19587,0.39899,0.50956,0.43277,0.27738,1.19327,1.26311,1.189,0.0007129,0.0007129,0.0007129
31,4635.66,1.22015,1.16498,1.16657,0.4704,0.58468,0.51155,0.33298,1.12929,1.15069,1.16697,0.000703,0.000703,0.000703
32,4771.4,1.25196,1.16467,1.18359,0.47453,0.56351,0.48432,0.3203,1.11786,1.13563,1.1535,0.0006931,0.0006931,0.0006931
33,4909.37,1.20159,1.16306,1.16218,0.42468,0.48827,0.42067,0.25188,1.24556,1.21223,1.22162,0.0006832,0.0006832,0.0006832
34,5065.95,1.18695,1.14796,1.15335,0.43077,0.42727,0.39526,0.24677,1.21146,1.20531,1.20742,0.0006733,0.0006733,0.0006733
35,5212.06,1.18148,1.15368,1.15825,0.39566,0.54711,0.43542,0.286,1.11039,1.15076,1.15165,0.0006634,0.0006634,0.0006634
36,5354.66,1.19014,1.13212,1.1553,0.37127,0.45093,0.38536,0.24236,1.17882,1.19873,1.1881,0.0006535,0.0006535,0.0006535
37,5492.49,1.21895,1.13838,1.16745,0.41778,0.54631,0.46468,0.28998,1.21839,1.13804,1.20248,0.0006436,0.0006436,0.0006436
38,5627.88,1.1809,1.11278,1.14567,0.408,0.53167,0.42809,0.26657,1.20161,1.17585,1.19647,0.0006337,0.0006337,0.0006337
39,5771.88,1.20226,1.12452,1.16364,0.3782,0.54169,0.40049,0.24754,1.22081,1.19916,1.20081,0.0006238,0.0006238,0.0006238
40,5924.71,1.20032,1.11173,1.17059,0.44464,0.5253,0.44637,0.28365,1.19625,1.23998,1.19592,0.0006139,0.0006139,0.0006139
41,6065.18,1.19039,1.11287,1.15942,0.44771,0.52575,0.45245,0.26968,1.28876,1.14671,1.25025,0.000604,0.000604,0.000604
42,6200.98,1.20953,1.11603,1.17341,0.3776,0.56226,0.44694,0.30114,1.12158,1.247,1.1526,0.0005941,0.0005941,0.0005941
43,6335.76,1.17423,1.09504,1.15723,0.39948,0.51936,0.44711,0.26299,1.27372,1.1548,1.23903,0.0005842,0.0005842,0.0005842
44,6472.84,1.16185,1.0866,1.14509,0.42568,0.57602,0.46122,0.29704,1.12615,1.12763,1.161,0.0005743,0.0005743,0.0005743
45,6631.06,1.16976,1.08631,1.14831,0.37418,0.52336,0.42319,0.24443,1.27932,1.21281,1.25266,0.0005644,0.0005644,0.0005644
46,6774.67,1.15161,1.0548,1.13946,0.51035,0.54394,0.54923,0.36919,1.0984,1.06352,1.13851,0.0005545,0.0005545,0.0005545
47,6917.97,1.18776,1.05606,1.15561,0.53046,0.55344,0.5653,0.33755,1.27784,1.11965,1.25014,0.0005446,0.0005446,0.0005446
48,7052.71,1.16417,1.05695,1.14333,0.39998,0.48734,0.41359,0.27575,1.09871,1.14802,1.13792,0.0005347,0.0005347,0.0005347
49,7189.64,1.15401,1.0481,1.1324,0.48878,0.55364,0.56595,0.31767,1.19092,1.13191,1.20782,0.0005248,0.0005248,0.0005248
50,7333.85,1.17099,1.06494,1.14889,0.43723,0.53601,0.4453,0.30099,1.06644,1.10114,1.12398,0.0005149,0.0005149,0.0005149
51,7487.51,1.14454,1.04065,1.13045,0.57263,0.59818,0.60284,0.36818,1.26117,1.07272,1.22183,0.000505,0.000505,0.000505
52,7632.11,1.1474,1.02358,1.13129,0.49578,0.59094,0.54645,0.30954,1.32048,1.07403,1.2729,0.0004951,0.0004951,0.0004951
53,7768.18,1.12679,1.03462,1.13155,0.53771,0.55182,0.54862,0.37115,1.1026,1.04701,1.13867,0.0004852,0.0004852,0.0004852
54,7904.09,1.14957,1.03227,1.13757,0.46795,0.59727,0.56364,0.36864,1.11628,1.07246,1.14981,0.0004753,0.0004753,0.0004753
55,8040.93,1.13226,1.0282,1.13031,0.48773,0.59146,0.55788,0.32032,1.27048,1.09908,1.25131,0.0004654,0.0004654,0.0004654
56,8188.57,1.12726,1.01074,1.12956,0.46346,0.58387,0.51377,0.27586,1.37285,1.1143,1.31779,0.0004555,0.0004555,0.0004555
57,8339.56,1.13512,1.01125,1.1395,0.54534,0.59214,0.57735,0.36172,1.20583,1.01921,1.20917,0.0004456,0.0004456,0.0004456
58,8480.68,1.13562,1.01551,1.13235,0.51327,0.64722,0.6059,0.39979,1.08833,1.01249,1.13691,0.0004357,0.0004357,0.0004357
59,8615.73,1.13447,1.02988,1.13482,0.57911,0.57725,0.61009,0.4242,1.0224,0.98838,1.10383,0.0004258,0.0004258,0.0004258
60,8751.97,1.12978,0.99313,1.12895,0.54642,0.62788,0.61664,0.40171,1.14044,1.00015,1.16751,0.0004159,0.0004159,0.0004159
61,8888.57,1.11105,0.96889,1.11562,0.51741,0.56085,0.54568,0.36781,1.08475,1.01296,1.13524,0.000406,0.000406,0.000406
62,9036.65,1.11431,0.97161,1.11471,0.53684,0.57839,0.57338,0.39582,1.03466,0.99823,1.11071,0.0003961,0.0003961,0.0003961
63,9187,1.10087,0.96312,1.1197,0.60322,0.60814,0.62944,0.3882,1.15885,0.98353,1.17192,0.0003862,0.0003862,0.0003862
64,9330.45,1.09807,0.96419,1.11176,0.55304,0.55075,0.55316,0.29664,1.31239,1.04453,1.28302,0.0003763,0.0003763,0.0003763
65,9472.61,1.09033,0.97058,1.11703,0.54391,0.60174,0.59047,0.39856,1.0774,0.97283,1.1272,0.0003664,0.0003664,0.0003664
66,9619.95,1.10937,0.97152,1.12521,0.60866,0.61321,0.62887,0.37627,1.20989,1.00981,1.20236,0.0003565,0.0003565,0.0003565
67,9766.51,1.09816,0.95558,1.10606,0.55048,0.56727,0.5689,0.36963,1.1102,1.00432,1.14786,0.0003466,0.0003466,0.0003466
68,9914.37,1.09525,0.95637,1.11688,0.57312,0.57087,0.57837,0.37386,1.09596,0.98997,1.1415,0.0003367,0.0003367,0.0003367
69,10063.5,1.086,0.94814,1.10714,0.59302,0.59685,0.61982,0.38251,1.19933,0.97461,1.19238,0.0003268,0.0003268,0.0003268
70,10219.1,1.08928,0.93833,1.11103,0.58064,0.59418,0.62192,0.39836,1.16337,0.98255,1.17493,0.0003169,0.0003169,0.0003169
71,10359.9,1.10144,0.94991,1.11892,0.6019,0.58498,0.63682,0.41829,1.1194,0.96018,1.15098,0.000307,0.000307,0.000307
72,10496.2,1.09325,0.93322,1.11985,0.58029,0.5999,0.60289,0.41259,1.05992,0.96425,1.11534,0.0002971,0.0002971,0.0002971
73,10631.6,1.08341,0.93722,1.10667,0.56421,0.61146,0.6033,0.40434,1.06741,0.95979,1.12276,0.0002872,0.0002872,0.0002872
74,10774.1,1.10989,0.93513,1.11526,0.60707,0.61345,0.64641,0.38126,1.24755,0.97482,1.22694,0.0002773,0.0002773,0.0002773
75,10927.3,1.08217,0.9139,1.09884,0.63049,0.61067,0.65524,0.39494,1.17326,0.95769,1.18215,0.0002674,0.0002674,0.0002674
76,11068.1,1.0744,0.92834,1.09732,0.59135,0.66997,0.66079,0.39737,1.21193,0.95269,1.20185,0.0002575,0.0002575,0.0002575
77,11203.7,1.08763,0.90913,1.1055,0.60905,0.61467,0.64961,0.4515,1.01452,0.92773,1.09719,0.0002476,0.0002476,0.0002476
78,11338.7,1.06843,0.92394,1.09828,0.60236,0.66028,0.66393,0.40862,1.19181,0.94679,1.18879,0.0002377,0.0002377,0.0002377
79,11473.7,1.06452,0.91332,1.09605,0.54867,0.64493,0.60402,0.38698,1.13881,0.94484,1.15938,0.0002278,0.0002278,0.0002278
80,11620.3,1.07387,0.90959,1.10057,0.61261,0.61276,0.64404,0.42932,1.06321,0.93089,1.11881,0.0002179,0.0002179,0.0002179
81,11768.3,1.07107,0.91339,1.09738,0.62389,0.62167,0.65773,0.42823,1.13638,0.92957,1.1584,0.000208,0.000208,0.000208
82,11908,1.04705,0.88102,1.08684,0.54613,0.66567,0.62441,0.40732,1.10442,0.94155,1.13833,0.0001981,0.0001981,0.0001981
83,12042.7,1.05227,0.90853,1.09839,0.59951,0.64362,0.65218,0.43899,1.06858,0.90653,1.1171,0.0001882,0.0001882,0.0001882
84,12177,1.05311,0.88817,1.09215,0.61912,0.63235,0.65791,0.45192,1.01571,0.90702,1.09415,0.0001783,0.0001783,0.0001783
85,12316.8,1.04508,0.88058,1.08506,0.63722,0.60845,0.65473,0.45426,1.00123,0.89968,1.0851,0.0001684,0.0001684,0.0001684
86,12465.4,1.05722,0.89432,1.09099,0.63085,0.63405,0.65706,0.45002,1.01783,0.89561,1.09414,0.0001585,0.0001585,0.0001585
87,12606.4,1.05468,0.88537,1.09906,0.60868,0.64996,0.66714,0.45741,1.01631,0.89165,1.09218,0.0001486,0.0001486,0.0001486
88,12743.7,1.04959,0.88053,1.08701,0.61504,0.62227,0.64832,0.42545,1.10221,0.89843,1.13725,0.0001387,0.0001387,0.0001387
89,12880.1,1.0519,0.8633,1.0882,0.63115,0.63381,0.65924,0.42878,1.10201,0.90848,1.13464,0.0001288,0.0001288,0.0001288
90,13015.9,1.0403,0.87419,1.08068,0.6323,0.65227,0.6791,0.44087,1.10322,0.89791,1.13816,0.0001189,0.0001189,0.0001189
91,13163,1.05304,0.85737,1.12768,0.61896,0.61397,0.6518,0.43078,1.08513,0.92552,1.12973,0.000109,0.000109,0.000109
92,13306.2,1.02084,0.85796,1.12488,0.63971,0.65258,0.68448,0.44798,1.08699,0.90394,1.12947,9.91e-05,9.91e-05,9.91e-05
93,13441.4,1.01462,0.83457,1.10814,0.58186,0.6946,0.68949,0.45325,1.0634,0.89373,1.11565,8.92e-05,8.92e-05,8.92e-05
94,13572.2,1.00208,0.83763,1.10946,0.6088,0.68475,0.70168,0.46144,1.08241,0.8871,1.12592,7.93e-05,7.93e-05,7.93e-05
95,13703.4,0.99632,0.81697,1.09742,0.62386,0.66405,0.70203,0.45685,1.09966,0.88315,1.1364,6.94e-05,6.94e-05,6.94e-05
96,13835.8,0.99392,0.81999,1.10375,0.6483,0.64588,0.70474,0.46528,1.06499,0.87892,1.11945,5.95e-05,5.95e-05,5.95e-05
97,13982.9,1.00067,0.81535,1.09726,0.65517,0.64999,0.7085,0.47526,1.04072,0.87588,1.10401,4.96e-05,4.96e-05,4.96e-05
98,14121.4,0.99114,0.81475,1.1066,0.6618,0.6421,0.70189,0.45676,1.08188,0.87222,1.12786,3.97e-05,3.97e-05,3.97e-05
99,14256.2,0.99194,0.81841,1.11095,0.65572,0.62971,0.70129,0.45764,1.08894,0.87541,1.13102,2.98e-05,2.98e-05,2.98e-05
100,14388.1,0.98204,0.8092,1.0938,0.65781,0.64255,0.70478,0.47237,1.05008,0.86886,1.10949,1.99e-05,1.99e-05,1.99e-05
